instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:40 2018,3.37 GiB,Push,197.12%,98.56%,7.229,7.424,7.788056374
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:48 2018,3.37 GiB,Push,197.00%,98.50%,7.218,7.414,7.777041435
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:56 2018,3.37 GiB,Push,197.05%,98.53%,7.242,7.437,7.799971104
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:04 2018,3.37 GiB,Push,197.06%,98.53%,7.221,7.418,7.782368422
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:11 2018,3.37 GiB,Push,196.75%,98.38%,7.207,7.402,7.766252041
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:19 2018,3.37 GiB,Push,197.18%,98.59%,7.227,7.422,7.786229134
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:27 2018,3.37 GiB,Push,196.89%,98.45%,7.222,7.418,7.781223536
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:35 2018,3.37 GiB,Push,196.60%,98.30%,7.228,7.423,7.787256241
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:43 2018,3.37 GiB,Push,197.33%,98.66%,7.211,7.405,7.767561436
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:51 2018,3.37 GiB,Push,196.76%,98.38%,7.217,7.411,7.775807142
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:21:59 2018,3.37 GiB,Push,196.95%,98.48%,7.235,7.433,7.796878815
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:06 2018,3.37 GiB,Push,197.17%,98.58%,7.187,7.38,7.744722605
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:14 2018,3.37 GiB,Push,197.56%,98.78%,7.218,7.412,7.775620461
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:22 2018,3.37 GiB,Push,197.24%,98.62%,7.199,7.396,7.759477854
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:30 2018,3.37 GiB,Push,197.59%,98.79%,7.222,7.417,7.781400442
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:38 2018,3.37 GiB,Push,197.19%,98.59%,7.222,7.417,7.780264378
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:46 2018,3.37 GiB,Push,197.18%,98.59%,7.212,7.407,7.770145893
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:22:54 2018,3.37 GiB,Push,196.20%,98.10%,7.238,7.434,7.797034502
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:23:01 2018,3.37 GiB,Push,197.08%,98.54%,7.215,7.411,7.77436161
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:23:09 2018,3.37 GiB,Push,196.82%,98.41%,7.204,7.398,7.763053417
