instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,Upload,Download,Total,setId,vmId,cmd,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,291 Mbits/sec,948 Mbits/sec,0.291,0.948,1.239,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,846 Mbits/sec,845 Mbits/sec,0.846,0.845,1.691,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,774 Mbits/sec,655 Mbits/sec,0.774,0.655,1.429,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,700 Mbits/sec,945 Mbits/sec,0.7,0.945,1.645,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,802 Mbits/sec,809 Mbits/sec,0.802,0.809,1.611,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,785 Mbits/sec,843 Mbits/sec,0.785,0.843,1.628,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,789 Mbits/sec,955 Mbits/sec,0.789,0.955,1.744,30,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,883 Mbits/sec,951 Mbits/sec,0.883,0.951,1.834,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,456 Mbits/sec,504 Mbits/sec,0.456,0.504,0.96,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.44 Gbits/sec,956 Mbits/sec,1.44,0.956,2.396,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,908 Mbits/sec,984 Mbits/sec,0.908,0.984,1.892,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,316 Mbits/sec,915 Mbits/sec,0.316,0.915,1.231,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.08 Gbits/sec,830 Mbits/sec,1.08,0.83,1.91,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.36 Gbits/sec,930 Mbits/sec,1.36,0.93,2.29,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.50 Gbits/sec,953 Mbits/sec,1.5,0.953,2.453,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,341 Mbits/sec,348 Mbits/sec,0.341,0.348,0.689,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.64 Gbits/sec,858 Mbits/sec,1.64,0.858,2.498,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,435 Mbits/sec,500 Mbits/sec,0.435,0.5,0.935,30,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,408 Mbits/sec,482 Mbits/sec,0.408,0.482,0.89,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.17 Gbits/sec,898 Mbits/sec,1.17,0.898,2.068,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,248 Mbits/sec,835 Mbits/sec,0.248,0.835,1.083,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,413 Mbits/sec,825 Mbits/sec,0.413,0.825,1.238,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,773 Mbits/sec,629 Mbits/sec,0.773,0.629,1.402,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,515 Mbits/sec,932 Mbits/sec,0.515,0.932,1.447,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,510 Mbits/sec,562 Mbits/sec,0.51,0.562,1.072,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,414 Mbits/sec,454 Mbits/sec,0.414,0.454,0.868,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.12 Gbits/sec,685 Mbits/sec,1.12,0.685,1.805,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,775 Mbits/sec,1.06 Gbits/sec,0.775,1.06,1.835,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,914 Mbits/sec,1.09 Gbits/sec,0.914,1.09,2.004,30,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.01 Gbits/sec,740 Mbits/sec,1.01,0.74,1.75,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.72 Gbits/sec,888 Mbits/sec,1.72,0.888,2.608,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,408 Mbits/sec,969 Mbits/sec,0.408,0.969,1.377,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.12 Gbits/sec,961 Mbits/sec,1.12,0.961,2.081,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.36 Gbits/sec,896 Mbits/sec,1.36,0.896,2.256,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.48 Gbits/sec,829 Mbits/sec,1.48,0.829,2.309,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,272 Mbits/sec,1.10 Gbits/sec,0.272,1.1,1.372,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,862 Mbits/sec,873 Mbits/sec,0.862,0.873,1.735,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.08 Gbits/sec,724 Mbits/sec,1.08,0.724,1.804,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,237 Mbits/sec,883 Mbits/sec,0.237,0.883,1.12,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,343 Mbits/sec,353 Mbits/sec,0.343,0.353,0.696,30,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,999 Mbits/sec,968 Mbits/sec,0.999,0.968,1.967,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,382 Mbits/sec,420 Mbits/sec,0.382,0.42,0.802,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,535 Mbits/sec,983 Mbits/sec,0.535,0.983,1.518,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,422 Mbits/sec,447 Mbits/sec,0.422,0.447,0.869,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,827 Mbits/sec,908 Mbits/sec,0.827,0.908,1.735,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,1.15 Gbits/sec,888 Mbits/sec,1.15,0.888,2.038,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,327 Mbits/sec,961 Mbits/sec,0.327,0.961,1.288,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,461 Mbits/sec,547 Mbits/sec,0.461,0.547,1.008,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,808 Mbits/sec,870 Mbits/sec,0.808,0.87,1.678,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,638 Mbits/sec,601 Mbits/sec,0.638,0.601,1.239,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-08007008ed1014ede,m5d.large,1567242764,15.0 sec,1.04 Gbits/sec,926 Mbits/sec,1.04,0.926,1.966,30,21,iperf -c 172.31.84.188 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,357 Mbits/sec,406 Mbits/sec,0.357,0.406,0.763,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,628 Mbits/sec,626 Mbits/sec,0.628,0.626,1.254,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,633 Mbits/sec,576 Mbits/sec,0.633,0.576,1.209,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,450 Mbits/sec,514 Mbits/sec,0.45,0.514,0.964,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,652 Mbits/sec,628 Mbits/sec,0.652,0.628,1.28,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,743 Mbits/sec,910 Mbits/sec,0.743,0.91,1.653,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,779 Mbits/sec,647 Mbits/sec,0.779,0.647,1.426,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,312 Mbits/sec,338 Mbits/sec,0.312,0.338,0.65,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,1.05 Gbits/sec,865 Mbits/sec,1.05,0.865,1.915,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,978 Mbits/sec,691 Mbits/sec,0.978,0.691,1.669,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-0696245bc809e53ca,m5d.large,1567242764,15.0 sec,586 Mbits/sec,593 Mbits/sec,0.586,0.593,1.179,30,22,iperf -c 172.31.95.177 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,877 Mbits/sec,702 Mbits/sec,0.877,0.702,1.579,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,870 Mbits/sec,1.03 Gbits/sec,0.87,1.03,1.9,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,280 Mbits/sec,825 Mbits/sec,0.28,0.825,1.105,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,805 Mbits/sec,610 Mbits/sec,0.805,0.61,1.415,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,358 Mbits/sec,900 Mbits/sec,0.358,0.9,1.258,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,688 Mbits/sec,606 Mbits/sec,0.688,0.606,1.294,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,730 Mbits/sec,639 Mbits/sec,0.73,0.639,1.369,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,634 Mbits/sec,625 Mbits/sec,0.634,0.625,1.259,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,1.26 Gbits/sec,934 Mbits/sec,1.26,0.934,2.194,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,305 Mbits/sec,317 Mbits/sec,0.305,0.317,0.622,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-00fdaa532b3a83a65,m5d.large,1567242764,15.0 sec,1.87 Gbits/sec,1.04 Gbits/sec,1.87,1.04,2.91,30,23,iperf -c 172.31.94.99 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,600 Mbits/sec,602 Mbits/sec,0.6,0.602,1.202,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,988 Mbits/sec,1.04 Gbits/sec,0.988,1.04,2.028,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,1.25 Gbits/sec,972 Mbits/sec,1.25,0.972,2.222,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,359 Mbits/sec,956 Mbits/sec,0.359,0.956,1.315,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,1.30 Gbits/sec,987 Mbits/sec,1.3,0.987,2.287,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,1.08 Gbits/sec,991 Mbits/sec,1.08,0.991,2.071,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,1.42 Gbits/sec,918 Mbits/sec,1.42,0.918,2.338,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,451 Mbits/sec,520 Mbits/sec,0.451,0.52,0.971,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,528 Mbits/sec,965 Mbits/sec,0.528,0.965,1.493,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,753 Mbits/sec,966 Mbits/sec,0.753,0.966,1.719,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0e88316e79af21cfe,m5d.large,1567242764,15.0 sec,627 Mbits/sec,616 Mbits/sec,0.627,0.616,1.243,30,24,iperf -c 172.31.82.2 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,953 Mbits/sec,735 Mbits/sec,0.953,0.735,1.688,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,917 Mbits/sec,693 Mbits/sec,0.917,0.693,1.61,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.53 Gbits/sec,807 Mbits/sec,1.53,0.807,2.337,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,853 Mbits/sec,628 Mbits/sec,0.853,0.628,1.481,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.37 Gbits/sec,928 Mbits/sec,1.37,0.928,2.298,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,500 Mbits/sec,938 Mbits/sec,0.5,0.938,1.438,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.72 Gbits/sec,1.01 Gbits/sec,1.72,1.01,2.73,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.51 Gbits/sec,1.02 Gbits/sec,1.51,1.02,2.53,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.37 Gbits/sec,795 Mbits/sec,1.37,0.795,2.165,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.13 Gbits/sec,982 Mbits/sec,1.13,0.982,2.112,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-0f31b56977fe2dd1b,m5d.large,1567242764,15.0 sec,1.12 Gbits/sec,816 Mbits/sec,1.12,0.816,1.936,30,25,iperf -c 172.31.89.174 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,688 Mbits/sec,925 Mbits/sec,0.688,0.925,1.613,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,756 Mbits/sec,967 Mbits/sec,0.756,0.967,1.723,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,352 Mbits/sec,960 Mbits/sec,0.352,0.96,1.312,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,361 Mbits/sec,853 Mbits/sec,0.361,0.853,1.214,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,453 Mbits/sec,490 Mbits/sec,0.453,0.49,0.943,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,621 Mbits/sec,819 Mbits/sec,0.621,0.819,1.44,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,1.14 Gbits/sec,719 Mbits/sec,1.14,0.719,1.859,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,424 Mbits/sec,459 Mbits/sec,0.424,0.459,0.883,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,493 Mbits/sec,555 Mbits/sec,0.493,0.555,1.048,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,783 Mbits/sec,937 Mbits/sec,0.783,0.937,1.72,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-045d53daf1c039219,m5d.large,1567242764,15.0 sec,716 Mbits/sec,608 Mbits/sec,0.716,0.608,1.324,30,26,iperf -c 172.31.92.79 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,1.64 Gbits/sec,947 Mbits/sec,1.64,0.947,2.587,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,801 Mbits/sec,979 Mbits/sec,0.801,0.979,1.78,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,766 Mbits/sec,806 Mbits/sec,0.766,0.806,1.572,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,847 Mbits/sec,626 Mbits/sec,0.847,0.626,1.473,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,344 Mbits/sec,371 Mbits/sec,0.344,0.371,0.715,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,852 Mbits/sec,836 Mbits/sec,0.852,0.836,1.688,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,665 Mbits/sec,1.09 Gbits/sec,0.665,1.09,1.755,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,851 Mbits/sec,876 Mbits/sec,0.851,0.876,1.727,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,255 Mbits/sec,983 Mbits/sec,0.255,0.983,1.238,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,1.06 Gbits/sec,835 Mbits/sec,1.06,0.835,1.895,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-037486cfd966d36dd,m5d.large,1567242764,15.0 sec,353 Mbits/sec,369 Mbits/sec,0.353,0.369,0.722,30,27,iperf -c 172.31.89.67 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,821 Mbits/sec,657 Mbits/sec,0.821,0.657,1.478,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,357 Mbits/sec,1.08 Gbits/sec,0.357,1.08,1.437,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,380 Mbits/sec,826 Mbits/sec,0.38,0.826,1.206,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,781 Mbits/sec,853 Mbits/sec,0.781,0.853,1.634,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,1.42 Gbits/sec,867 Mbits/sec,1.42,0.867,2.287,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,401 Mbits/sec,822 Mbits/sec,0.401,0.822,1.223,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,887 Mbits/sec,654 Mbits/sec,0.887,0.654,1.541,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,639 Mbits/sec,940 Mbits/sec,0.639,0.94,1.579,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,838 Mbits/sec,949 Mbits/sec,0.838,0.949,1.787,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,1.05 Gbits/sec,869 Mbits/sec,1.05,0.869,1.919,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-090f2a05d53eed717,m5d.large,1567242764,15.0 sec,1.44 Gbits/sec,895 Mbits/sec,1.44,0.895,2.335,30,28,iperf -c 172.31.92.221 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,638 Mbits/sec,610 Mbits/sec,0.638,0.61,1.248,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,683 Mbits/sec,964 Mbits/sec,0.683,0.964,1.647,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,602 Mbits/sec,609 Mbits/sec,0.602,0.609,1.211,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,1.06 Gbits/sec,971 Mbits/sec,1.06,0.971,2.031,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,536 Mbits/sec,915 Mbits/sec,0.536,0.915,1.451,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,789 Mbits/sec,838 Mbits/sec,0.789,0.838,1.627,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
i-0703e0542739c61c3,m5d.large,1567242764,15.0 sec,764 Mbits/sec,631 Mbits/sec,0.764,0.631,1.395,30,29,iperf -c 172.31.84.40 --dualtest --window 416k --time 15,,,,,
