iperf,sysbench,ycruncher,pgbench,setId,vmId
1.173,9.0336,5.805,27821,48,37
1.024,9.0238,5.801,27497,48,37
0.656,9.0156,5.838,27646,48,37
1.05,9.0369,5.829,31508,48,38
0.808,9.016,5.837,30865,48,38
0.934,9.0156,5.852,31552,48,38
1.1,9.0168,5.842,32123,48,39
0.887,9.0203,5.881,31566,48,39
0.933,9.0681,5.848,31545,48,39
1.454,9.0204,5.877,31269,48,40
1.041,9.0385,5.873,30895,48,40
0.961,9.0175,5.845,31268,48,40
0.871,9.0406,5.812,30932,48,41
1.053,9.0214,5.861,30296,48,41
0.973,9.0146,5.87,30828,48,41
1.25,9.0218,5.813,28245,48,42
1.173,9.019,5.82,27620,48,42
1.449,9.0664,5.809,27604,48,42
0.799,9.0441,5.725,28136,48,43
0.731,9.0187,5.763,27706,48,43
0.634,9.0231,5.736,27546,48,43
0.62,9.0376,5.75,28219,48,44
1.05,9.0198,5.757,27207,48,44
1.065,9.0187,5.793,27744,48,44
1.037,9.0686,5.867,27886,48,45
1.192,9.0175,5.898,27478,48,45
1.356,9.0412,5.892,27697,48,45
0.699,9.0468,5.73,28030,48,46
0.884,9.0264,5.726,27407,48,46
0.856,9.0201,5.745,27876,48,46
1.296,9.0173,5.818,28265,48,47
0.613,9.0348,5.811,27393,48,47
1.414,9.0176,5.8,27603,48,47
0.836,9.0409,5.822,28226,48,48
0.867,9.0168,5.863,27479,48,48
0.65,9.0165,5.865,27524,48,48
