instanceID,experimentID,setid,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,,mountPoint,,,,
i-00dcc29167f1a11d2,1567221104-1,1,m5d.large,60.25320172,10,10,1,TPC-B (sort of),simple,60 s,27673,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00e88d0a4ab318520,1567221104-1,1,m5d.large,60.42261052,10,10,1,TPC-B (sort of),simple,60 s,28954,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00e88d0a4ab318520,1567221104-1,1,m5d.large,60.29940438,10,10,1,TPC-B (sort of),simple,60 s,27534,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00e88d0a4ab318520,1567221104-1,1,m5d.large,60.26091552,10,10,1,TPC-B (sort of),simple,60 s,28360,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-1,1,m5d.large,60.27239251,10,10,1,TPC-B (sort of),simple,60 s,29362,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-1,1,m5d.large,60.29483891,10,10,1,TPC-B (sort of),simple,60 s,27629,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-1,1,m5d.large,60.30857038,10,10,1,TPC-B (sort of),simple,60 s,28372,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7161c13b3508c8,1567221104-1,1,m5d.large,60.30308747,10,10,1,TPC-B (sort of),simple,60 s,27581,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7161c13b3508c8,1567221104-1,1,m5d.large,60.31618094,10,10,1,TPC-B (sort of),simple,60 s,27251,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7161c13b3508c8,1567221104-1,1,m5d.large,60.41774678,10,10,1,TPC-B (sort of),simple,60 s,26515,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-1,1,m5d.large,60.21704102,10,10,1,TPC-B (sort of),simple,60 s,28753,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-1,1,m5d.large,60.18202066,10,10,1,TPC-B (sort of),simple,60 s,27694,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-1,1,m5d.large,60.22436857,10,10,1,TPC-B (sort of),simple,60 s,27516,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-1,1,m5d.large,60.34961128,10,10,1,TPC-B (sort of),simple,60 s,29081,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-1,1,m5d.large,60.33379674,10,10,1,TPC-B (sort of),simple,60 s,27595,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-1,1,m5d.large,60.28777862,10,10,1,TPC-B (sort of),simple,60 s,28282,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-1,1,m5d.large,60.20377445,10,10,1,TPC-B (sort of),simple,60 s,28434,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-1,1,m5d.large,60.23094654,10,10,1,TPC-B (sort of),simple,60 s,27658,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-1,1,m5d.large,60.22582912,10,10,1,TPC-B (sort of),simple,60 s,27653,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-1,1,m5d.large,60.21458101,10,10,1,TPC-B (sort of),simple,60 s,28250,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-1,1,m5d.large,60.23460078,10,10,1,TPC-B (sort of),simple,60 s,27675,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-1,1,m5d.large,60.22481632,10,10,1,TPC-B (sort of),simple,60 s,27608,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0313bc53b8449c2f2,1567221104-1,1,m5d.large,60.27700591,10,10,1,TPC-B (sort of),simple,60 s,28937,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0313bc53b8449c2f2,1567221104-1,1,m5d.large,60.31402612,10,10,1,TPC-B (sort of),simple,60 s,27438,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0313bc53b8449c2f2,1567221104-1,1,m5d.large,60.32558846,10,10,1,TPC-B (sort of),simple,60 s,28397,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-1,1,m5d.large,60.30645132,10,10,1,TPC-B (sort of),simple,60 s,27470,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-1,1,m5d.large,60.34614515,10,10,1,TPC-B (sort of),simple,60 s,27353,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-1,1,m5d.large,60.34618759,10,10,1,TPC-B (sort of),simple,60 s,26562,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03dfb23dba1d4d31a,1567221104-1,1,m5d.large,60.29264474,10,10,1,TPC-B (sort of),simple,60 s,28481,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03dfb23dba1d4d31a,1567221104-1,1,m5d.large,60.28779459,10,10,1,TPC-B (sort of),simple,60 s,27874,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03dfb23dba1d4d31a,1567221104-1,1,m5d.large,60.28278589,10,10,1,TPC-B (sort of),simple,60 s,27592,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-1,1,m5d.large,60.22241735,10,10,1,TPC-B (sort of),simple,60 s,28901,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-1,1,m5d.large,60.24233174,10,10,1,TPC-B (sort of),simple,60 s,27522,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-1,1,m5d.large,60.22075462,10,10,1,TPC-B (sort of),simple,60 s,28337,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-1,1,m5d.large,60.29119182,10,10,1,TPC-B (sort of),simple,60 s,28793,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-1,1,m5d.large,60.26324701,10,10,1,TPC-B (sort of),simple,60 s,27548,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-1,1,m5d.large,60.27126479,10,10,1,TPC-B (sort of),simple,60 s,28252,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-1,1,m5d.large,60.2387681,10,10,1,TPC-B (sort of),simple,60 s,28720,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-1,1,m5d.large,60.18795872,10,10,1,TPC-B (sort of),simple,60 s,27569,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-1,1,m5d.large,60.17972827,10,10,1,TPC-B (sort of),simple,60 s,27498,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-1,1,m5d.large,60.22451448,10,10,1,TPC-B (sort of),simple,60 s,29104,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-1,1,m5d.large,60.26893759,10,10,1,TPC-B (sort of),simple,60 s,27369,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-1,1,m5d.large,60.22686386,10,10,1,TPC-B (sort of),simple,60 s,28344,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-1,1,m5d.large,60.29548311,10,10,1,TPC-B (sort of),simple,60 s,32633,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-1,1,m5d.large,60.26903892,10,10,1,TPC-B (sort of),simple,60 s,30986,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-1,1,m5d.large,60.25548172,10,10,1,TPC-B (sort of),simple,60 s,32167,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-1,1,m5d.large,60.25882149,10,10,1,TPC-B (sort of),simple,60 s,33183,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-1,1,m5d.large,60.31147313,10,10,1,TPC-B (sort of),simple,60 s,31722,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-1,1,m5d.large,60.29109883,10,10,1,TPC-B (sort of),simple,60 s,32552,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-1,1,m5d.large,60.23490763,10,10,1,TPC-B (sort of),simple,60 s,27738,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-1,1,m5d.large,60.26305318,10,10,1,TPC-B (sort of),simple,60 s,27192,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-1,1,m5d.large,60.28119111,10,10,1,TPC-B (sort of),simple,60 s,26655,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05eb855f94be829a5,1567221104-1,1,m5d.large,60.29451728,10,10,1,TPC-B (sort of),simple,60 s,28327,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05eb855f94be829a5,1567221104-1,1,m5d.large,60.31522083,10,10,1,TPC-B (sort of),simple,60 s,27806,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05eb855f94be829a5,1567221104-1,1,m5d.large,60.33286214,10,10,1,TPC-B (sort of),simple,60 s,27699,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-1,1,m5d.large,60.23079371,10,10,1,TPC-B (sort of),simple,60 s,30941,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-1,1,m5d.large,60.26464224,10,10,1,TPC-B (sort of),simple,60 s,30672,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-1,1,m5d.large,60.25642323,10,10,1,TPC-B (sort of),simple,60 s,29529,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-1,1,m5d.large,60.27612543,10,10,1,TPC-B (sort of),simple,60 s,27671,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-1,1,m5d.large,60.26793075,10,10,1,TPC-B (sort of),simple,60 s,27186,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-1,1,m5d.large,60.26343751,10,10,1,TPC-B (sort of),simple,60 s,26490,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07302b7be52348ca4,1567221104-1,1,m5d.large,60.26203036,10,10,1,TPC-B (sort of),simple,60 s,28053,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07302b7be52348ca4,1567221104-1,1,m5d.large,60.38106537,10,10,1,TPC-B (sort of),simple,60 s,27292,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07302b7be52348ca4,1567221104-1,1,m5d.large,60.25482726,10,10,1,TPC-B (sort of),simple,60 s,26403,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-079f4a420537d862a,1567221104-1,1,m5d.large,60.29777932,10,10,1,TPC-B (sort of),simple,60 s,28474,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-079f4a420537d862a,1567221104-1,1,m5d.large,60.18749785,10,10,1,TPC-B (sort of),simple,60 s,27695,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-079f4a420537d862a,1567221104-1,1,m5d.large,60.18497562,10,10,1,TPC-B (sort of),simple,60 s,27583,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-1,1,m5d.large,60.24403143,10,10,1,TPC-B (sort of),simple,60 s,28567,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-1,1,m5d.large,60.28650665,10,10,1,TPC-B (sort of),simple,60 s,27746,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-1,1,m5d.large,60.25040531,10,10,1,TPC-B (sort of),simple,60 s,27536,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087c47d0d23018742,1567221104-1,1,m5d.large,60.29453397,10,10,1,TPC-B (sort of),simple,60 s,28330,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087c47d0d23018742,1567221104-1,1,m5d.large,60.18375587,10,10,1,TPC-B (sort of),simple,60 s,27536,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087c47d0d23018742,1567221104-1,1,m5d.large,60.19082499,10,10,1,TPC-B (sort of),simple,60 s,27806,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087cb23976002e77b,1567221104-1,1,m5d.large,60.31092215,10,10,1,TPC-B (sort of),simple,60 s,28115,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087cb23976002e77b,1567221104-1,1,m5d.large,60.26675367,10,10,1,TPC-B (sort of),simple,60 s,27781,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-087cb23976002e77b,1567221104-1,1,m5d.large,60.2922368,10,10,1,TPC-B (sort of),simple,60 s,27710,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-1,1,m5d.large,60.25534797,10,10,1,TPC-B (sort of),simple,60 s,27506,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-1,1,m5d.large,60.18950319,10,10,1,TPC-B (sort of),simple,60 s,27029,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-1,1,m5d.large,60.19292259,10,10,1,TPC-B (sort of),simple,60 s,26457,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08ad5ed23378fa3a5,1567221104-1,1,m5d.large,60.27641869,10,10,1,TPC-B (sort of),simple,60 s,27630,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08ad5ed23378fa3a5,1567221104-1,1,m5d.large,60.36320138,10,10,1,TPC-B (sort of),simple,60 s,27262,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08ad5ed23378fa3a5,1567221104-1,1,m5d.large,60.26449347,10,10,1,TPC-B (sort of),simple,60 s,26504,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08f64587e4707678c,1567221104-1,1,m5d.large,60.28808451,10,10,1,TPC-B (sort of),simple,60 s,28335,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08f64587e4707678c,1567221104-1,1,m5d.large,60.2836051,10,10,1,TPC-B (sort of),simple,60 s,27855,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08f64587e4707678c,1567221104-1,1,m5d.large,60.2773993,10,10,1,TPC-B (sort of),simple,60 s,27676,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-093baa843049f79a0,1567221104-1,1,m5d.large,60.2046771,10,10,1,TPC-B (sort of),simple,60 s,27697,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-093baa843049f79a0,1567221104-1,1,m5d.large,60.22552562,10,10,1,TPC-B (sort of),simple,60 s,27173,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-093baa843049f79a0,1567221104-1,1,m5d.large,60.22241521,10,10,1,TPC-B (sort of),simple,60 s,26510,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-1,1,m5d.large,60.25187731,10,10,1,TPC-B (sort of),simple,60 s,29397,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-1,1,m5d.large,60.4148016,10,10,1,TPC-B (sort of),simple,60 s,27572,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-1,1,m5d.large,60.27968955,10,10,1,TPC-B (sort of),simple,60 s,28165,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-1,1,m5d.large,60.30713153,10,10,1,TPC-B (sort of),simple,60 s,70213,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-1,1,m5d.large,60.28033161,10,10,1,TPC-B (sort of),simple,60 s,70839,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-1,1,m5d.large,60.29304266,10,10,1,TPC-B (sort of),simple,60 s,70478,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ad0566322e792d99,1567221104-1,1,m5d.large,60.27691269,10,10,1,TPC-B (sort of),simple,60 s,28246,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ad0566322e792d99,1567221104-1,1,m5d.large,60.34241819,10,10,1,TPC-B (sort of),simple,60 s,27812,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ad0566322e792d99,1567221104-1,1,m5d.large,60.35985112,10,10,1,TPC-B (sort of),simple,60 s,27867,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-1,1,m5d.large,60.3606565,10,10,1,TPC-B (sort of),simple,60 s,31725,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-1,1,m5d.large,60.31671548,10,10,1,TPC-B (sort of),simple,60 s,31334,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-1,1,m5d.large,60.29891777,10,10,1,TPC-B (sort of),simple,60 s,31504,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-1,1,m5d.large,60.28692007,10,10,1,TPC-B (sort of),simple,60 s,32337,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-1,1,m5d.large,60.29305172,10,10,1,TPC-B (sort of),simple,60 s,31564,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-1,1,m5d.large,60.27260947,10,10,1,TPC-B (sort of),simple,60 s,31220,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-1,1,m5d.large,60.24491072,10,10,1,TPC-B (sort of),simple,60 s,31434,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-1,1,m5d.large,60.25108314,10,10,1,TPC-B (sort of),simple,60 s,30824,,data_directory = '/var/lib/postgresql/9.5/main',,, ,
i-0c0e47bcc9cfe345a,1567221104-1,1,m5d.large,60.25398946,10,10,1,TPC-B (sort of),simple,60 s,30704,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-1,1,m5d.large,60.27304888,10,10,1,TPC-B (sort of),simple,60 s,31494,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-1,1,m5d.large,60.31280494,10,10,1,TPC-B (sort of),simple,60 s,30835,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-1,1,m5d.large,60.25853968,10,10,1,TPC-B (sort of),simple,60 s,30527,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-1,1,m5d.large,60.29558778,10,10,1,TPC-B (sort of),simple,60 s,27455,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-1,1,m5d.large,60.3729291,10,10,1,TPC-B (sort of),simple,60 s,27154,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-1,1,m5d.large,60.31493282,10,10,1,TPC-B (sort of),simple,60 s,26466,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-1,1,m5d.large,60.268785,10,10,1,TPC-B (sort of),simple,60 s,28144,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-1,1,m5d.large,60.32610655,10,10,1,TPC-B (sort of),simple,60 s,27754,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-1,1,m5d.large,60.40903711,10,10,1,TPC-B (sort of),simple,60 s,27508,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df656908a404adb0,1567221104-1,1,m5d.large,60.23602462,10,10,1,TPC-B (sort of),simple,60 s,28518,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df656908a404adb0,1567221104-1,1,m5d.large,60.19928813,10,10,1,TPC-B (sort of),simple,60 s,27819,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df656908a404adb0,1567221104-1,1,m5d.large,60.27784753,10,10,1,TPC-B (sort of),simple,60 s,27559,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-1,1,m5d.large,60.2397418,10,10,1,TPC-B (sort of),simple,60 s,28229,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-1,1,m5d.large,60.2039578,10,10,1,TPC-B (sort of),simple,60 s,27898,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-1,1,m5d.large,60.22647357,10,10,1,TPC-B (sort of),simple,60 s,27572,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-1,1,m5d.large,60.32134581,10,10,1,TPC-B (sort of),simple,60 s,28091,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-1,1,m5d.large,60.29527497,10,10,1,TPC-B (sort of),simple,60 s,27827,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-1,1,m5d.large,60.29418778,10,10,1,TPC-B (sort of),simple,60 s,27651,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-1,1,m5d.large,60.31321311,10,10,1,TPC-B (sort of),simple,60 s,28317,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-1,1,m5d.large,60.20182848,10,10,1,TPC-B (sort of),simple,60 s,27690,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-1,1,m5d.large,60.27262688,10,10,1,TPC-B (sort of),simple,60 s,27650,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0fff087d53b9795dc,1567221104-1,1,m5d.large,60.28867602,10,10,1,TPC-B (sort of),simple,60 s,28526,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0fff087d53b9795dc,1567221104-1,1,m5d.large,60.37421799,10,10,1,TPC-B (sort of),simple,60 s,27596,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0fff087d53b9795dc,1567221104-1,1,m5d.large,60.38620782,10,10,1,TPC-B (sort of),simple,60 s,27732,,data_directory = '/var/lib/postgresql/9.5/main',,,29246.56028, 
,,,,,,,,,,,,,,,,,
i-0006f473d2cfd727f,1567221104-2,2,m5d.large,60.18938279,10,10,1,TPC-B (sort of),simple,60 s,28386,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f473d2cfd727f,1567221104-2,2,m5d.large,60.21625733,10,10,1,TPC-B (sort of),simple,60 s,27671,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f473d2cfd727f,1567221104-2,2,m5d.large,60.22482777,10,10,1,TPC-B (sort of),simple,60 s,27525,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-2,2,m5d.large,60.27073884,10,10,1,TPC-B (sort of),simple,60 s,28208,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-2,2,m5d.large,60.29704809,10,10,1,TPC-B (sort of),simple,60 s,28083,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-2,2,m5d.large,60.24714494,10,10,1,TPC-B (sort of),simple,60 s,28349,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-2,2,m5d.large,60.21708202,10,10,1,TPC-B (sort of),simple,60 s,28263,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-2,2,m5d.large,60.19952703,10,10,1,TPC-B (sort of),simple,60 s,27710,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-2,2,m5d.large,60.30534244,10,10,1,TPC-B (sort of),simple,60 s,27716,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00e88d0a4ab318520,1567221104-2,2,m5d.large,60.35513616,10,10,1,TPC-B (sort of),simple,60 s,28184,,data_directory = '/var/lib/postgresql/9.5/main',,,,
