experimentID,set id,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.06495666503906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.42ms,9.0367s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.06612586975097,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.64ms,9.0165s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.07338571548462,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0199s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.05949020385742,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0181s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.04039883613586,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.56ms,9.0189s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.06583786010742,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0226s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.04757046699524,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.07ms,9.0266s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.04036664962768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0194s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.03960990905761,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0185s,2,,
1571978908-1,1,i-062b6b41983765e64,m5d.large,9.04044485092163,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.73ms,9.0192s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.07359600067138,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.33ms,9.0460s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.06442356109619,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0214s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.0750925540924,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0219s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.06958317756652,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0175s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.06568503379821,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0174s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.06600904464721,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0188s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.07005906105041,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.21ms,9.0216s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.06805682182312,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0187s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.0666537284851,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.59ms,9.0181s,2,,
1571978908-1,1,i-064ba764037e0814e,m5d.large,9.05910921096801,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.46ms,9.0288s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.05381679534912,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0193s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.05900764465332,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.86ms,9.0196s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04124879837036,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0202s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04181218147277,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0197s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04138875007629,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0200s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04214906692504,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.42ms,9.0223s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.03640365600586,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0172s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04619598388671,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.06ms,9.0256s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04816460609436,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.70ms,9.0268s,2,,
1571978908-1,1,i-067b12c11c0f3fe4c,m5d.large,9.04395747184753,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.60ms,9.0228s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.06516337394714,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0257s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.06078624725341,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.12ms,9.0366s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.06984949111938,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.28ms,9.0173s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.06117057800293,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.08ms,9.0250s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.04346752166748,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0194s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.03800439834594,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0165s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.03964114189148,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0185s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.0462851524353,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0244s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.03923749923706,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0178s,2,,
1571978908-1,1,i-0721ed04cfe6d98ee,m5d.large,9.04691624641418,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0243s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.04901337623596,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.98ms,9.0253s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.0751461982727,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.35ms,9.0346s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.07791209220886,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0236s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.06952357292175,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.94ms,9.0216s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.06643962860107,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.53ms,9.0196s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.06611251831054,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0180s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.07319498062133,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.95ms,9.0240s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.07622766494751,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.20ms,9.0245s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.06437540054321,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.67ms,9.0175s,2,,
1571978908-1,1,i-07348a99f0bf6e6df,m5d.large,9.05730867385864,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0179s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.05380725860595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.29ms,9.0230s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07051110267639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0210s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07497978210449,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0160s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07062864303588,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0168s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07620334625244,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.20ms,9.0301s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07466030120849,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.43ms,9.0237s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07069516181945,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.14ms,9.0174s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.06480503082275,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.22ms,9.0166s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07013010978698,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0215s,2,,
1571978908-1,1,i-07407fc712792c26f,m5d.large,9.07195019721984,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0246s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.05717229843139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.15ms,9.0229s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.07828903198242,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.08ms,9.0321s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.07248592376709,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0160s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.06622266769409,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0170s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.06423068046569,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.80ms,9.0162s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.06302237510681,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0155s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.0674660205841,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0193s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.07162451744079,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0248s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.06582808494567,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0168s,2,,
1571978908-1,1,i-079ca48d97222e4bd,m5d.large,9.0591139793396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0173s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04518127441406,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0252s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04190731048584,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.31ms,9.0226s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.03977346420288,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.33ms,9.0203s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.06224751472473,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.41ms,9.0433s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04025745391845,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.17ms,9.0206s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04429316520691,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0251s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.05483889579773,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.65ms,9.0340s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04069089889526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.24ms,9.0212s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.04329657554626,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.25ms,9.0231s,2,,
1571978908-1,1,i-08eaaeb6a2eb55434,m5d.large,9.06037402153015,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.31ms,9.0414s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.06132173538208,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0226s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.08699393272399,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.75ms,9.0419s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.08705782890319,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.48ms,9.0331s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.06964874267578,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0167s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.07014799118042,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0226s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.06529474258422,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.59ms,9.0181s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.07246422767639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0212s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.07441639900207,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.37ms,9.0226s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.06059288978576,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0174s,2,,
1571978908-1,1,i-08f01fc697fe5b21d,m5d.large,9.07108163833618,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.93ms,9.0212s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.0468533039093,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.60ms,9.0243s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.06762242317199,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.53ms,9.0377s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.03833222389221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0173s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.04549145698547,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0251s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.04289960861206,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.66ms,9.0210s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.03759717941284,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.13ms,9.0164s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.03925275802612,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0169s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.05333113670349,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.24ms,9.0271s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.0404884815216,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0156s,2,,
1571978908-1,1,i-0908fc60844f45ce2,m5d.large,9.04360127449035,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0213s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.05523633956909,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.91ms,9.0364s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.03617453575134,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0163s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.0477659702301,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0280s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.04535102844238,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.44ms,9.0256s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.03699564933776,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0175s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.04374742507934,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.74ms,9.0225s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.03765344619751,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.23ms,9.0165s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.04282212257385,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0238s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.03880071640014,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0193s,2,,
1571978908-1,1,i-0936bc4464bb97bde,m5d.large,9.04374599456787,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.28ms,9.0245s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.03978443145752,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.32ms,9.0169s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.06344938278198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.66ms,9.0440s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.04189682006836,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.80ms,9.0227s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.04246425628662,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0215s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.04408860206604,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0245s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.03966498374939,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0175s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.04078650474548,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0209s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.04931354522705,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.07ms,9.0280s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.0394868850708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0193s,2,,
1571978908-1,1,i-094073eb758430553,m5d.large,9.0405945777893,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0196s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.0654718875885,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0190s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.06857848167419,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.59ms,9.0446s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.03848052024841,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0183s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.03749799728393,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0176s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.0397367477417,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.58ms,9.0193s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.03983831405639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0187s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.046471118927,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.41ms,9.0251s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.05904865264892,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.64ms,9.0326s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.04137897491455,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.89ms,9.0205s,2,,
1571978908-1,1,i-09fd3f66259f577d3,m5d.large,9.03732299804687,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0170s,2,,
1571978908-1,1,i-0aa8cb5e00b540739,m5d.large,9.07513904571533,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.28ms,9.0443s,2,,
1571978908-1,1,i-0aa8cb5e00b540739,m5d.large,9.06766152381897,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.53ms,9.0250s,2,,
1571978908-1,1,i-0aa8cb5e00b540739,m5d.large,9.07281112670898,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.20ms,9.0170s,2,,
1571978908-1,1,i-0aa8cb5e00b540739,m5d.large,9.07561898231506,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0211s,2,,
