instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-0f23f0faffa8f4603,1565302068-15,c4.large,60.28587555885315,10,10,1,TPC-B (sort of),simple,60 s,66050,data_directory = '/var/lib/postgresql/9.5/main'
i-02ce0f7a90ea8c7d8,1565302068-13,c4.large,60.28575277328491,10,10,1,TPC-B (sort of),simple,60 s,69614,data_directory = '/var/lib/postgresql/9.5/main'
i-02ce0f7a90ea8c7d8,1565302068-14,c4.large,60.26764988899231,10,10,1,TPC-B (sort of),simple,60 s,70252,data_directory = '/var/lib/postgresql/9.5/main'
i-02ce0f7a90ea8c7d8,1565302068-15,c4.large,60.24150490760803,10,10,1,TPC-B (sort of),simple,60 s,69800,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-5,c4.large,60.26534152030945,10,10,1,TPC-B (sort of),simple,60 s,69490,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-6,c4.large,60.260586738586426,10,10,1,TPC-B (sort of),simple,60 s,70507,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-7,c4.large,60.281630516052246,10,10,1,TPC-B (sort of),simple,60 s,69772,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-8,c4.large,60.26552057266235,10,10,1,TPC-B (sort of),simple,60 s,71355,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-9,c4.large,60.27480745315552,10,10,1,TPC-B (sort of),simple,60 s,70450,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-10,c4.large,60.5534725189209,10,10,1,TPC-B (sort of),simple,60 s,67831,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-11,c4.large,60.29884076118469,10,10,1,TPC-B (sort of),simple,60 s,71479,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-12,c4.large,60.254634857177734,10,10,1,TPC-B (sort of),simple,60 s,70390,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-13,c4.large,60.215449810028076,10,10,1,TPC-B (sort of),simple,60 s,69874,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-14,c4.large,60.25112986564636,10,10,1,TPC-B (sort of),simple,60 s,71899,data_directory = '/var/lib/postgresql/9.5/main'
i-01c42d85254199054,1565302068-15,c4.large,60.33838176727295,10,10,1,TPC-B (sort of),simple,60 s,69861,data_directory = '/var/lib/postgresql/9.5/main'
i-0b6978a41a07130f3,1565304507-11,c4.large,60.247748136520386,10,10,1,TPC-B (sort of),simple,60 s,72582,data_directory = '/var/lib/postgresql/9.5/main'
i-0b6978a41a07130f3,1565304507-12,c4.large,60.28391909599304,10,10,1,TPC-B (sort of),simple,60 s,71686,data_directory = '/var/lib/postgresql/9.5/main'
i-0b6978a41a07130f3,1565304507-13,c4.large,60.54151630401611,10,10,1,TPC-B (sort of),simple,60 s,69798,data_directory = '/var/lib/postgresql/9.5/main'
i-0b6978a41a07130f3,1565304507-14,c4.large,60.476895809173584,10,10,1,TPC-B (sort of),simple,60 s,70447,data_directory = '/var/lib/postgresql/9.5/main'
i-0b6978a41a07130f3,1565304507-15,c4.large,60.444843769073486,10,10,1,TPC-B (sort of),simple,60 s,71514,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-2,c4.large,60.31377029418945,10,10,1,TPC-B (sort of),simple,60 s,68570,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-3,c4.large,60.257988691329956,10,10,1,TPC-B (sort of),simple,60 s,70008,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-4,c4.large,60.30141305923462,10,10,1,TPC-B (sort of),simple,60 s,69110,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-5,c4.large,60.265795946121216,10,10,1,TPC-B (sort of),simple,60 s,69030,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-6,c4.large,60.254547119140625,10,10,1,TPC-B (sort of),simple,60 s,70847,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-7,c4.large,60.30302548408508,10,10,1,TPC-B (sort of),simple,60 s,70229,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-8,c4.large,60.23304724693298,10,10,1,TPC-B (sort of),simple,60 s,71573,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-9,c4.large,60.24725341796875,10,10,1,TPC-B (sort of),simple,60 s,68949,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-10,c4.large,60.241966247558594,10,10,1,TPC-B (sort of),simple,60 s,69624,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-11,c4.large,60.30159854888916,10,10,1,TPC-B (sort of),simple,60 s,68187,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-12,c4.large,60.26317644119263,10,10,1,TPC-B (sort of),simple,60 s,67183,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-13,c4.large,60.22525715827942,10,10,1,TPC-B (sort of),simple,60 s,67353,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-14,c4.large,60.261157512664795,10,10,1,TPC-B (sort of),simple,60 s,67783,data_directory = '/var/lib/postgresql/9.5/main'
i-040ee9fa2f29f4aea,1565304507-15,c4.large,60.213890075683594,10,10,1,TPC-B (sort of),simple,60 s,67403,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-3,c4.large,60.27255415916443,10,10,1,TPC-B (sort of),simple,60 s,69704,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-4,c4.large,60.25276064872742,10,10,1,TPC-B (sort of),simple,60 s,69169,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-5,c4.large,60.23621320724487,10,10,1,TPC-B (sort of),simple,60 s,69967,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-6,c4.large,60.27577567100525,10,10,1,TPC-B (sort of),simple,60 s,70086,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-7,c4.large,60.25304436683655,10,10,1,TPC-B (sort of),simple,60 s,70685,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-8,c4.large,60.23216676712036,10,10,1,TPC-B (sort of),simple,60 s,71198,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-9,c4.large,60.24769163131714,10,10,1,TPC-B (sort of),simple,60 s,70132,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-10,c4.large,60.242995738983154,10,10,1,TPC-B (sort of),simple,60 s,70516,data_directory = '/var/lib/postgresql/9.5/main'
i-068f647916f9f5e91,1565304507-11,c4.large,60.24946141242981,10,10,1,TPC-B (sort of),simple,60 s,69763,data_directory = '/var/lib/postgresql/9.5/main'
